,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
RDX.6,5.35105133752275e-16,-0.3423116643163,0.457,0.182,3.15016392239964e-11,transit amplifying cell of large intestine,RDX
SNHG20,5.43167267161494e-16,0.653430198628405,0.183,0.051,3.19762570177971e-11,transit amplifying cell of large intestine,SNHG20
STS,5.55110659520029e-16,0.917240635694862,0.101,0.019,3.26793645259441e-11,transit amplifying cell of large intestine,STS
ZNF846,5.7165989658759e-16,0.750200100436252,0.173,0.047,3.36536181121114e-11,transit amplifying cell of large intestine,ZNF846
MED20,5.96691655002464e-16,1.12081309940309,0.12,0.026,3.5127237729995e-11,transit amplifying cell of large intestine,MED20
AP005329.3,5.97287715393278e-16,1.19814564002426,0.12,0.026,3.51623278052023e-11,transit amplifying cell of large intestine,AP005329.3
OPN3,5.99194981084887e-16,0.885461580588829,0.163,0.043,3.52746085364673e-11,transit amplifying cell of large intestine,OPN3
ZNF562.1,6.11997180584971e-16,0.389724415700162,0.24,0.077,3.60282740210372e-11,transit amplifying cell of large intestine,ZNF562
LYN.3,6.17416345380865e-16,-0.269088397673116,0.25,0.08,3.63473002525715e-11,transit amplifying cell of large intestine,LYN
UGGT2.3,6.23550283888869e-16,0.388997565053782,0.231,0.072,3.67084052125377e-11,transit amplifying cell of large intestine,UGGT2
AMMECR1,6.24712335119017e-16,0.532296998727301,0.159,0.041,3.67768151684565e-11,transit amplifying cell of large intestine,AMMECR1
NUDC.7,6.33160374757373e-16,0.286554800137052,0.764,0.382,3.72741512619666e-11,transit amplifying cell of large intestine,NUDC
SMIM14.5,6.3817096334371e-16,0.251305617564251,0.572,0.259,3.75691246120442e-11,transit amplifying cell of large intestine,SMIM14
MPI,6.40178836903462e-16,0.689794773990757,0.197,0.057,3.76873281285068e-11,transit amplifying cell of large intestine,MPI
PRRG2.1,6.40735142497397e-16,0.683742370185379,0.212,0.064,3.77200778388218e-11,transit amplifying cell of large intestine,PRRG2
DDX3X.7,6.42765907995971e-16,-1.46271877933467,0.769,0.757,3.78396290037228e-11,transit amplifying cell of large intestine,DDX3X
CADPS2.2,6.6769834240479e-16,0.603664335522433,0.178,0.049,3.930740141737e-11,transit amplifying cell of large intestine,CADPS2
PVR.1,6.71988199996371e-16,0.778534072697457,0.202,0.059,3.95599453337863e-11,transit amplifying cell of large intestine,PVR
SNRPD2.8,6.83999167593141e-16,0.469219832381587,0.894,0.625,4.02670309962082e-11,transit amplifying cell of large intestine,SNRPD2
SLX4IP,6.86220512668917e-16,1.2007393443185,0.159,0.041,4.03978015808192e-11,transit amplifying cell of large intestine,SLX4IP
ZNF322.3,6.88776360532246e-16,0.363523709998668,0.284,0.097,4.05482643445333e-11,transit amplifying cell of large intestine,ZNF322
CCND1.7,6.92780879820125e-16,0.456423248142072,0.375,0.149,4.07840103950107e-11,transit amplifying cell of large intestine,CCND1
ERCC5,7.17985078476677e-16,0.690147239759582,0.163,0.043,4.2267781569922e-11,transit amplifying cell of large intestine,ERCC5
AC090152.1,7.20084333382513e-16,0.667334929648376,0.12,0.026,4.23913647062286e-11,transit amplifying cell of large intestine,AC090152.1
AL590867.2,7.46196080743282e-16,0.398860181775686,0.192,0.056,4.3928563273357e-11,transit amplifying cell of large intestine,AL590867.2
MUTYH,7.46919820587839e-16,0.365658736420357,0.183,0.051,4.39711698380061e-11,transit amplifying cell of large intestine,MUTYH
HCST.8,7.60426569027748e-16,-7.53352170923416,0,0.243,4.47663121186635e-11,transit amplifying cell of large intestine,HCST
HDAC4,7.82581673324488e-16,0.331172012592412,0.159,0.041,4.60705831086126e-11,transit amplifying cell of large intestine,HDAC4
C16orf70,8.60934672713419e-16,0.662021208762343,0.135,0.032,5.0683224182639e-11,transit amplifying cell of large intestine,C16orf70
CYP2R1,8.6309439468032e-16,0.320950686508935,0.192,0.055,5.08103670148304e-11,transit amplifying cell of large intestine,CYP2R1
PICK1.2,8.7063318774721e-16,0.406127165703593,0.24,0.077,5.12541757626783e-11,transit amplifying cell of large intestine,PICK1
NOMO1,8.91649469972946e-16,0.952320031492914,0.135,0.031,5.24914042973073e-11,transit amplifying cell of large intestine,NOMO1
MMS19,8.95553716222414e-16,0.407438667713302,0.183,0.051,5.27212472740135e-11,transit amplifying cell of large intestine,MMS19
ARHGAP27.9,9.1778638512428e-16,0.384411570197089,0.394,0.157,5.40300844922664e-11,transit amplifying cell of large intestine,ARHGAP27
SSTR1,9.27980022854996e-16,1.4741045932143,0.111,0.023,5.46301839454736e-11,transit amplifying cell of large intestine,SSTR1
BRPF3.5,9.38040501642006e-16,0.362602623036328,0.303,0.109,5.52224443316649e-11,transit amplifying cell of large intestine,BRPF3
ZNF496,9.59351072344445e-16,0.626845306772564,0.125,0.028,5.64769976289175e-11,transit amplifying cell of large intestine,ZNF496
FOXK1,9.62419265452706e-16,0.426396264043081,0.24,0.077,5.66576221572008e-11,transit amplifying cell of large intestine,FOXK1
GRPEL2,9.71877991523588e-16,0.593267470028938,0.144,0.035,5.72144573609936e-11,transit amplifying cell of large intestine,GRPEL2
ARRDC1-AS1,1.00274064787745e-15,1.11729546039745,0.149,0.037,5.90313419405456e-11,transit amplifying cell of large intestine,ARRDC1-AS1
HADHA.3,1.02297306678049e-15,0.547675087006713,0.784,0.464,6.02224244413674e-11,transit amplifying cell of large intestine,HADHA
LYRM9,1.07567765151007e-15,0.860464196370216,0.115,0.024,6.33251433443976e-11,transit amplifying cell of large intestine,LYRM9
RNASEH1-AS1,1.07887369270781e-15,0.490190153535103,0.139,0.033,6.35132942897087e-11,transit amplifying cell of large intestine,RNASEH1-AS1
CDK19.5,1.1057155502785e-15,0.39988257647153,0.269,0.092,6.50934744448951e-11,transit amplifying cell of large intestine,CDK19
TMEM139,1.12057887792251e-15,0.980179991292633,0.163,0.043,6.59684785432982e-11,transit amplifying cell of large intestine,TMEM139
CCDC125.2,1.16121704340586e-15,0.672051517358324,0.236,0.076,6.83608473453032e-11,transit amplifying cell of large intestine,CCDC125
MINPP1.1,1.21936799017428e-15,0.852521093506913,0.149,0.037,7.17841935815598e-11,transit amplifying cell of large intestine,MINPP1
LAPTM5.8,1.24173631738637e-15,-6.7646597302418,0.01,0.252,7.31010170045356e-11,transit amplifying cell of large intestine,LAPTM5
KIAA1143.2,1.25744266541202e-15,-0.461415660894236,0.365,0.135,7.40256497128054e-11,transit amplifying cell of large intestine,KIAA1143
TNK1,1.29381594473541e-15,0.823378844565157,0.139,0.034,7.61669446665734e-11,transit amplifying cell of large intestine,TNK1
SLC41A3,1.34553539247035e-15,0.535661674253338,0.188,0.054,7.92116685547293e-11,transit amplifying cell of large intestine,SLC41A3
CCDC22,1.39547692295561e-15,0.371202463748169,0.183,0.051,8.2151726454397e-11,transit amplifying cell of large intestine,CCDC22
TMTC2,1.40023551984841e-15,0.824572156495967,0.125,0.028,8.24318650534759e-11,transit amplifying cell of large intestine,TMTC2
TRIM66,1.42573080665502e-15,1.81658056975796,0.101,0.02,8.39327725877808e-11,transit amplifying cell of large intestine,TRIM66
DOCK1.6,1.47924629831892e-15,0.402957653575505,0.303,0.109,8.70832295820351e-11,transit amplifying cell of large intestine,DOCK1
PIBF1.3,1.51220414417214e-15,0.262759425639238,0.337,0.126,8.90234579674137e-11,transit amplifying cell of large intestine,PIBF1
ELL2.9,1.54087796323577e-15,-4.18784673751629,0.149,0.379,9.07114856956898e-11,transit amplifying cell of large intestine,ELL2
ACCS,1.58440836977909e-15,0.902411323101919,0.149,0.038,9.32741207288949e-11,transit amplifying cell of large intestine,ACCS
URB2,1.58584044240699e-15,0.528767707439581,0.13,0.03,9.33584268444993e-11,transit amplifying cell of large intestine,URB2
SAMD12.5,1.64865865600494e-15,0.704031197553515,0.255,0.086,9.70565350790107e-11,transit amplifying cell of large intestine,SAMD12
PSD3.6,1.68815158492696e-15,0.45648026011375,0.255,0.086,9.93814838046503e-11,transit amplifying cell of large intestine,PSD3
DIS3L2.2,1.74544234303547e-15,0.288595113921404,0.25,0.082,1.02754190734498e-10,transit amplifying cell of large intestine,DIS3L2
MOCS1,1.77251191321022e-15,1.0848425807312,0.135,0.032,1.04347776330686e-10,transit amplifying cell of large intestine,MOCS1
RPL12.6,1.80434532030054e-15,0.437745695087679,1,0.962,1.06221809006093e-10,transit amplifying cell of large intestine,RPL12
CALCOCO2.5,1.82654820478558e-15,0.300924523760499,0.716,0.357,1.07528892815727e-10,transit amplifying cell of large intestine,CALCOCO2
SH3BP5L,1.83841860910172e-15,0.597706695587499,0.144,0.036,1.08227703517818e-10,transit amplifying cell of large intestine,SH3BP5L
NAA80.1,1.84325173762293e-15,0.409217662156043,0.135,0.032,1.08512229793862e-10,transit amplifying cell of large intestine,NAA80
PRDX1.5,1.87860773555715e-15,0.465809991438351,0.889,0.618,1.10593637392249e-10,transit amplifying cell of large intestine,PRDX1
LRRFIP1.9,1.92343969547812e-15,-2.23069020981517,0.707,0.688,1.13232894872797e-10,transit amplifying cell of large intestine,LRRFIP1
HIST1H2BJ.1,1.93215361450707e-15,0.982593016147238,0.154,0.04,1.13745883286031e-10,transit amplifying cell of large intestine,HIST1H2BJ
PSMA1.5,1.94530995176758e-15,0.280651321250921,0.745,0.373,1.14520396860558e-10,transit amplifying cell of large intestine,PSMA1
CPEB3,1.99246430768015e-15,0.604923931068126,0.144,0.036,1.17296373793131e-10,transit amplifying cell of large intestine,CPEB3
BCDIN3D,1.99725467226623e-15,1.11894910595596,0.13,0.03,1.17578382556313e-10,transit amplifying cell of large intestine,BCDIN3D
LRMDA,2.05097883531592e-15,1.15954322587406,0.115,0.025,1.20741124035048e-10,transit amplifying cell of large intestine,LRMDA
HIST1H3C,2.12594061971319e-15,1.12561803653246,0.144,0.036,1.25154124282516e-10,transit amplifying cell of large intestine,HIST1H3C
GLI4,2.1714679601859e-15,0.400093983025267,0.202,0.06,1.27834318816144e-10,transit amplifying cell of large intestine,GLI4
TSGA10,2.20580031805617e-15,0.535930586456082,0.197,0.058,1.29855464723967e-10,transit amplifying cell of large intestine,TSGA10
TTC8,2.23848772182065e-15,1.64543936384978,0.106,0.022,1.31779772183581e-10,transit amplifying cell of large intestine,TTC8
SHB,2.25226445873097e-15,0.711998513333377,0.188,0.054,1.32590808685492e-10,transit amplifying cell of large intestine,SHB
BTBD3.4,2.32415351406617e-15,0.540838364242667,0.25,0.084,1.36822917373076e-10,transit amplifying cell of large intestine,BTBD3
SPICE1.1,2.40726619703614e-15,0.48538162489184,0.197,0.058,1.41715761019518e-10,transit amplifying cell of large intestine,SPICE1
UBE3C.3,2.42524637383445e-15,0.312715539457668,0.385,0.152,1.42774254027634e-10,transit amplifying cell of large intestine,UBE3C
RHOT1,2.48098692162882e-15,0.390499266108913,0.207,0.063,1.46055700076289e-10,transit amplifying cell of large intestine,RHOT1
Z74021.1,2.56062106206892e-15,0.842360833374857,0.111,0.023,1.50743761923998e-10,transit amplifying cell of large intestine,Z74021.1
ESPN.8,2.60384132380315e-15,0.459728424230057,0.293,0.105,1.53288138732292e-10,transit amplifying cell of large intestine,ESPN
SULT1B1.9,2.69347775726086e-15,0.267525541578529,0.476,0.201,1.58565035569947e-10,transit amplifying cell of large intestine,SULT1B1
ZNF182,2.77494299792555e-15,0.665818498415181,0.101,0.02,1.63360894287877e-10,transit amplifying cell of large intestine,ZNF182
SCYL3,2.79424489798233e-15,0.293115416502761,0.183,0.052,1.6449719714422e-10,transit amplifying cell of large intestine,SCYL3
ACACB.2,2.80879732747684e-15,0.570199255551569,0.221,0.07,1.65353898668561e-10,transit amplifying cell of large intestine,ACACB
EXOSC6.7,2.86928704074767e-15,-0.352914525146706,0.548,0.229,1.68914928088815e-10,transit amplifying cell of large intestine,EXOSC6
MROH1.8,2.92109273368601e-15,0.546046428045014,0.284,0.102,1.71964729232095e-10,transit amplifying cell of large intestine,MROH1
CAPZA2.2,2.93892031390837e-15,0.330121988897732,0.659,0.319,1.73014238879786e-10,transit amplifying cell of large intestine,CAPZA2
KMT2D,2.9532034991508e-15,0.340441818530414,0.264,0.09,1.73855089995008e-10,transit amplifying cell of large intestine,KMT2D
FITM2,3.00339447794587e-15,1.33763333698192,0.135,0.033,1.76809832916673e-10,transit amplifying cell of large intestine,FITM2
KIAA1211L,3.0507552909754e-15,0.973494612309919,0.168,0.046,1.79597963979722e-10,transit amplifying cell of large intestine,KIAA1211L
ARHGEF5.8,3.22212257466756e-15,0.405675420773821,0.385,0.154,1.89686355970679e-10,transit amplifying cell of large intestine,ARHGEF5
DOK4.2,3.32776952742973e-15,0.541129212202035,0.24,0.079,1.95905792079788e-10,transit amplifying cell of large intestine,DOK4
FHL1.8,3.41108699557171e-15,-0.425740036537613,0.284,0.098,2.00810691429307e-10,transit amplifying cell of large intestine,FHL1
AMACR,3.48459963369546e-15,1.13609102747574,0.101,0.02,2.05138380435652e-10,transit amplifying cell of large intestine,AMACR
RNPS1.7,3.60509654949381e-15,0.324992444097061,0.803,0.423,2.12232033868701e-10,transit amplifying cell of large intestine,RNPS1
GPR35.6,3.72776138926942e-15,0.664323377910735,0.274,0.097,2.19453312986291e-10,transit amplifying cell of large intestine,GPR35
MPND.7,3.86355263402172e-15,0.515216133943395,0.327,0.125,2.27447343564859e-10,transit amplifying cell of large intestine,MPND
SLC25A23.6,3.94310115628894e-15,0.315398710273147,0.332,0.125,2.3213036507073e-10,transit amplifying cell of large intestine,SLC25A23
NME2.4,3.94599189000497e-15,0.874929666717307,0.264,0.093,2.32300542564593e-10,transit amplifying cell of large intestine,NME2
MIATNB,3.97401616181209e-15,1.12610158151136,0.101,0.02,2.33950331445877e-10,transit amplifying cell of large intestine,MIATNB
B3GNT7.8,4.01843179109863e-15,0.489256697363163,0.413,0.169,2.36565079541976e-10,transit amplifying cell of large intestine,B3GNT7
NOXA1.1,4.01871681399621e-15,0.837844296707741,0.202,0.061,2.36581858839957e-10,transit amplifying cell of large intestine,NOXA1
IL32.9,4.13022587591362e-15,-3.62700819336418,0.221,0.429,2.43146397315035e-10,transit amplifying cell of large intestine,IL32
VARS2,4.13938867891995e-15,0.96771107157435,0.115,0.025,2.43685811528017e-10,transit amplifying cell of large intestine,VARS2
LINC01871.9,4.14192748178074e-15,-5.23375421255867,0.019,0.258,2.43835270852432e-10,transit amplifying cell of large intestine,LINC01871
DUS4L,4.37280226563804e-15,0.63186044950092,0.139,0.034,2.57426869378112e-10,transit amplifying cell of large intestine,DUS4L
ZNF331.8,4.37608480597212e-15,-5.27692094679224,0.115,0.344,2.57620112527579e-10,transit amplifying cell of large intestine,ZNF331
ALKBH8,4.38294111203835e-15,0.713999652234654,0.106,0.022,2.58023743265698e-10,transit amplifying cell of large intestine,ALKBH8
IFT80,4.64034510308196e-15,0.284268537827523,0.163,0.044,2.73177116218435e-10,transit amplifying cell of large intestine,IFT80
PPARA.4,4.66238450552188e-15,0.278274871895354,0.399,0.162,2.74474575840073e-10,transit amplifying cell of large intestine,PPARA
TDP2.8,4.95906107097885e-15,0.255145577155434,0.635,0.294,2.91939925248525e-10,transit amplifying cell of large intestine,TDP2
UBFD1,5.08748536037141e-15,0.557141420610493,0.178,0.051,2.99500263165065e-10,transit amplifying cell of large intestine,UBFD1
SPIRE2.9,5.10392463974156e-15,0.588035873066572,0.356,0.141,3.00468043541586e-10,transit amplifying cell of large intestine,SPIRE2
B2M.7,5.1072946450062e-15,-1.50180162436289,0.976,0.97,3.00666435751515e-10,transit amplifying cell of large intestine,B2M
TMEM135,5.13078160623241e-15,0.337858150069243,0.197,0.059,3.02049113158902e-10,transit amplifying cell of large intestine,TMEM135
FASTKD1.7,5.20663166225569e-15,0.350929940805869,0.293,0.106,3.06514405956992e-10,transit amplifying cell of large intestine,FASTKD1
RPS3AP6,5.48545936102821e-15,0.510990009844576,0.13,0.031,3.22928992583731e-10,transit amplifying cell of large intestine,RPS3AP6
FBXW8,5.57104026482699e-15,0.747217156300554,0.13,0.031,3.27967140390365e-10,transit amplifying cell of large intestine,FBXW8
TMED4.3,5.85842333221766e-15,0.26095826734472,0.716,0.357,3.44885381567654e-10,transit amplifying cell of large intestine,TMED4
PIR,6.18276710662769e-15,1.01589325570662,0.111,0.024,3.63979499567172e-10,transit amplifying cell of large intestine,PIR
MED1.5,6.34824899564284e-15,-0.316610781664634,0.394,0.154,3.73721418373494e-10,transit amplifying cell of large intestine,MED1
C12orf29.6,7.10421549702589e-15,-0.541724258628451,0.308,0.109,4.18225166309914e-10,transit amplifying cell of large intestine,C12orf29
MOCS3,7.14233459160896e-15,0.432244260124752,0.12,0.027,4.20469237408019e-10,transit amplifying cell of large intestine,MOCS3
B3GLCT,7.19374429154877e-15,0.571696816581553,0.106,0.022,4.23495726443476e-10,transit amplifying cell of large intestine,B3GLCT
PMS2,7.20970351811414e-15,0.903261961406295,0.125,0.029,4.2443524611138e-10,transit amplifying cell of large intestine,PMS2
ZNF254,7.59460414821683e-15,0.322815251823108,0.197,0.059,4.47094346205525e-10,transit amplifying cell of large intestine,ZNF254
VPS37C,7.63831669772117e-15,0.948328500638303,0.139,0.035,4.49667703994845e-10,transit amplifying cell of large intestine,VPS37C
SAP30.6,7.70199508044701e-15,-0.767718416248034,0.447,0.177,4.53416450385915e-10,transit amplifying cell of large intestine,SAP30
CMPK1.5,7.72168050707701e-15,0.432386819567177,0.745,0.396,4.54575331451623e-10,transit amplifying cell of large intestine,CMPK1
ZYG11B.4,7.94473736701317e-15,0.315862708143051,0.25,0.085,4.67706688796065e-10,transit amplifying cell of large intestine,ZYG11B
ZDHHC8,8.07394153770107e-15,0.586399013378275,0.154,0.041,4.75312938324462e-10,transit amplifying cell of large intestine,ZDHHC8
GEMIN5,8.16569821715328e-15,0.439476481060609,0.125,0.029,4.80714654043813e-10,transit amplifying cell of large intestine,GEMIN5
