"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"TARDBP.3",6.69584444107282e-35,0.675463496293396,0.635,0.221,3.94184362245957e-30,"transit amplifying cell of large intestine","TARDBP"
"MRPL50.5",6.72544505799582e-35,0.549586281139319,0.505,0.152,3.95926950564214e-30,"transit amplifying cell of large intestine","MRPL50"
"PAPSS1.2",6.74093741009825e-35,0.710094637688576,0.303,0.068,3.96838985332484e-30,"transit amplifying cell of large intestine","PAPSS1"
"CFAP410.2",6.91725078301517e-35,0.705119902375043,0.438,0.121,4.07218553596103e-30,"transit amplifying cell of large intestine","CFAP410"
"MRPS30.4",7.10377990825654e-35,0.686159112153367,0.529,0.164,4.18199523199063e-30,"transit amplifying cell of large intestine","MRPS30"
"RPL35P2",7.27150621274497e-35,1.87910296541268,0.13,0.016,4.28073570744297e-30,"transit amplifying cell of large intestine","RPL35P2"
"CACNB3",7.52728215536726e-35,1.22531564525952,0.25,0.05,4.43131100486471e-30,"transit amplifying cell of large intestine","CACNB3"
"GFM1.2",7.60211834082379e-35,0.690264668847568,0.413,0.112,4.47536706724297e-30,"transit amplifying cell of large intestine","GFM1"
"ZDHHC3.5",8.25582896775269e-35,0.861501369837355,0.591,0.197,4.86020651331601e-30,"transit amplifying cell of large intestine","ZDHHC3"
"RFLNA.4",8.46010550120619e-35,1.13620886630104,0.346,0.086,4.98046410856008e-30,"transit amplifying cell of large intestine","RFLNA"
"SMYD2",8.64525895288095e-35,0.579002650505207,0.293,0.065,5.08946394556102e-30,"transit amplifying cell of large intestine","SMYD2"
"KHSRP.4",8.69916727003374e-35,0.729986702424069,0.611,0.209,5.12119977186887e-30,"transit amplifying cell of large intestine","KHSRP"
"PTK2.8",8.88754489287197e-35,0.269624680179314,0.514,0.155,5.23209767843373e-30,"transit amplifying cell of large intestine","PTK2"
"MYL5",9.02701510385353e-35,0.861717519498888,0.346,0.085,5.31420379163858e-30,"transit amplifying cell of large intestine","MYL5"
"GALM.7",9.19180714654151e-35,0.599540778806838,0.548,0.172,5.41121686716899e-30,"transit amplifying cell of large intestine","GALM"
"CPSF2.1",9.60951260797526e-35,0.749591927886541,0.346,0.086,5.65712007231504e-30,"transit amplifying cell of large intestine","CPSF2"
"ASL.6",9.76482700329249e-35,0.907128273819695,0.668,0.247,5.74855365683829e-30,"transit amplifying cell of large intestine","ASL"
"FAF2.3",1.00850394720338e-34,0.712600074745036,0.399,0.107,5.93706273718627e-30,"transit amplifying cell of large intestine","FAF2"
"POLR2D",1.0124020131905e-34,0.809613367659129,0.293,0.065,5.96001065165247e-30,"transit amplifying cell of large intestine","POLR2D"
"CSTF2T",1.06560989253782e-34,0.477125560529191,0.303,0.068,6.27324543737013e-30,"transit amplifying cell of large intestine","CSTF2T"
"RPUSD3",1.07415389789066e-34,0.915178733174581,0.332,0.08,6.32354399688233e-30,"transit amplifying cell of large intestine","RPUSD3"
"SPINT1-AS1.9",1.08412242393105e-34,0.990721648167488,0.582,0.194,6.38222870968211e-30,"transit amplifying cell of large intestine","SPINT1-AS1"
"CPOX",1.08672021062463e-34,1.13503486534321,0.221,0.041,6.39752187994722e-30,"transit amplifying cell of large intestine","CPOX"
"PPP1CC.3",1.11969076913713e-34,1.06488775539168,0.764,0.336,6.5916195579103e-30,"transit amplifying cell of large intestine","PPP1CC"
"C12orf10.5",1.18297851311569e-34,0.738106926282927,0.462,0.134,6.96419450671205e-30,"transit amplifying cell of large intestine","C12orf10"
"CNOT7.4",1.24753038049625e-34,0.435412955196109,0.611,0.199,7.34421134998144e-30,"transit amplifying cell of large intestine","CNOT7"
"CDC16.3",1.2680168465257e-34,0.656938263696838,0.404,0.108,7.46481517549682e-30,"transit amplifying cell of large intestine","CDC16"
"PPIP5K2.3",1.30757358545015e-34,0.751583323847805,0.582,0.193,7.69768569754502e-30,"transit amplifying cell of large intestine","PPIP5K2"
"NDUFS6.5",1.33454691971359e-34,0.970184478698623,0.889,0.531,7.85647771635389e-30,"transit amplifying cell of large intestine","NDUFS6"
"TKT.4",1.3465303400629e-34,0.996824950089821,0.812,0.377,7.92702411195028e-30,"transit amplifying cell of large intestine","TKT"
"MAPK9.3",1.35837789435803e-34,0.606938193530565,0.399,0.106,7.99677066408574e-30,"transit amplifying cell of large intestine","MAPK9"
"SREBF1.7",1.36284911601688e-34,0.839135948569589,0.591,0.202,8.02309274599139e-30,"transit amplifying cell of large intestine","SREBF1"
"ZNF823",1.37260628711246e-34,1.66974953841132,0.202,0.035,8.08053321223104e-30,"transit amplifying cell of large intestine","ZNF823"
"SEPT8.2",1.37739621649676e-34,0.787449743166415,0.317,0.074,8.10873152651643e-30,"transit amplifying cell of large intestine","SEPT8"
"DARS.4",1.38214100123725e-34,0.49349084470463,0.663,0.229,8.13666407428368e-30,"transit amplifying cell of large intestine","DARS"
"DCTD.3",1.43107367133651e-34,0.800003825712889,0.365,0.094,8.42473070315804e-30,"transit amplifying cell of large intestine","DCTD"
"ENC1.5",1.51669244920337e-34,1.17916856868785,0.365,0.094,8.92876844846021e-30,"transit amplifying cell of large intestine","ENC1"
"PRKAB1.4",1.54045005019363e-34,1.16818032578883,0.365,0.095,9.06862944548993e-30,"transit amplifying cell of large intestine","PRKAB1"
"KAT2A",1.55540138700545e-34,1.49425927053993,0.245,0.049,9.1566479653011e-30,"transit amplifying cell of large intestine","KAT2A"
"PLXNC1.1",1.58691387852651e-34,1.29301744371518,0.154,0.022,9.34216200288556e-30,"transit amplifying cell of large intestine","PLXNC1"
"PHLPP1",1.64677975827401e-34,0.688836211034269,0.332,0.079,9.69459243695907e-30,"transit amplifying cell of large intestine","PHLPP1"
"ATP5MF.7",1.67825492924766e-34,0.962779721543706,0.928,0.563,9.87988676848096e-30,"transit amplifying cell of large intestine","ATP5MF"
"ZNF787.4",1.72350037249297e-34,0.751858175818144,0.572,0.186,1.01462466928661e-29,"transit amplifying cell of large intestine","ZNF787"
"TSG101.1",1.83280080903042e-34,0.611420157986275,0.553,0.176,1.07896983627621e-29,"transit amplifying cell of large intestine","TSG101"
"TFAM.5",1.87489785734108e-34,0.589892179270481,0.702,0.254,1.10375236861669e-29,"transit amplifying cell of large intestine","TFAM"
"COPS3.6",1.97942205477819e-34,0.532261901540642,0.553,0.175,1.16528576364792e-29,"transit amplifying cell of large intestine","COPS3"
"C10orf143",1.99609843140168e-34,1.51098543313026,0.139,0.018,1.17510314656617e-29,"transit amplifying cell of large intestine","C10orf143"
"MSRA",2.05834172852336e-34,0.960513318536254,0.322,0.077,1.2117457755817e-29,"transit amplifying cell of large intestine","MSRA"
"IMPDH1",2.19748463196237e-34,0.991146961140237,0.269,0.058,1.29365920283625e-29,"transit amplifying cell of large intestine","IMPDH1"
"TIMM23.4",2.23381126969342e-34,0.543324068662427,0.38,0.098,1.31504469446852e-29,"transit amplifying cell of large intestine","TIMM23"
"B3GAT3.3",2.32159319823811e-34,0.63526200998767,0.418,0.114,1.36672191580278e-29,"transit amplifying cell of large intestine","B3GAT3"
"WDR89",2.33533524403199e-34,0.994810630387923,0.188,0.031,1.37481185816163e-29,"transit amplifying cell of large intestine","WDR89"
"CEACAM5.8",2.57302775847264e-34,0.498261192199078,0.726,0.281,1.51474144141284e-29,"transit amplifying cell of large intestine","CEACAM5"
"FAM185A",2.78237691035069e-34,2.08518669508941,0.125,0.015,1.63798528712345e-29,"transit amplifying cell of large intestine","FAM185A"
"DAP3.5",3.10674617699607e-34,0.789355114537441,0.591,0.198,1.82894147439758e-29,"transit amplifying cell of large intestine","DAP3"
"GAS2L3.9",3.12786980332767e-34,0.979310044320416,0.394,0.107,1.841376953219e-29,"transit amplifying cell of large intestine","GAS2L3"
"CRYZL1.3",3.15800611795272e-34,1.06693340215369,0.375,0.1,1.85911820163877e-29,"transit amplifying cell of large intestine","CRYZL1"
"RRP1B.6",3.61717783385052e-34,0.349855092371156,0.385,0.1,2.1294325907878e-29,"transit amplifying cell of large intestine","RRP1B"
"C6orf136.7",3.86627719119761e-34,1.05988784680051,0.418,0.118,2.27607738245803e-29,"transit amplifying cell of large intestine","C6orf136"
"DDX56.1",3.87794131255551e-34,0.777741142048985,0.442,0.128,2.28294405070143e-29,"transit amplifying cell of large intestine","DDX56"
"NELFE.5",3.88505469567581e-34,0.671057481513528,0.639,0.226,2.28713169934435e-29,"transit amplifying cell of large intestine","NELFE"
"SLIRP.3",3.9890528611593e-34,1.00884832662038,0.88,0.459,2.34835541936448e-29,"transit amplifying cell of large intestine","SLIRP"
"COMMD3.7",4.21884870679963e-34,0.774434401599493,0.495,0.15,2.48363623369294e-29,"transit amplifying cell of large intestine","COMMD3"
"PIGS.3",4.2467776716764e-34,0.918403116540768,0.351,0.089,2.50007801531589e-29,"transit amplifying cell of large intestine","PIGS"
"NOL11.3",4.35950123866714e-34,0.436521074198565,0.452,0.129,2.56643837920334e-29,"transit amplifying cell of large intestine","NOL11"
"TLE2.4",4.36021694736889e-34,1.16054032154213,0.337,0.084,2.56685971691606e-29,"transit amplifying cell of large intestine","TLE2"
"ARHGEF10L.8",4.39161441425961e-34,1.15328948287758,0.433,0.127,2.58534340567463e-29,"transit amplifying cell of large intestine","ARHGEF10L"
"MFSD1.6",4.44252087790742e-34,0.804591072620135,0.404,0.109,2.6153120408241e-29,"transit amplifying cell of large intestine","MFSD1"
"ARHGEF40.1",4.50159758239297e-34,0.909545756129562,0.346,0.087,2.65009049675474e-29,"transit amplifying cell of large intestine","ARHGEF40"
"AGBL5",4.5236952203455e-34,1.63885680402993,0.163,0.024,2.6630993762174e-29,"transit amplifying cell of large intestine","AGBL5"
"ANXA1.9",4.58964581088161e-34,-7.28111345130026,0.067,0.495,2.70192448886601e-29,"transit amplifying cell of large intestine","ANXA1"
"RALGAPA2.7",4.68555102302293e-34,1.02169978840776,0.442,0.129,2.7583838872536e-29,"transit amplifying cell of large intestine","RALGAPA2"
"ZNF185",4.83326205195238e-34,2.38986654493671,0.101,0.01,2.84534136998436e-29,"transit amplifying cell of large intestine","ZNF185"
"H3F3AP4",4.84828374510303e-34,1.02359806947931,0.264,0.056,2.85418464074215e-29,"transit amplifying cell of large intestine","H3F3AP4"
"SUMO3.2",5.00756217527824e-34,0.672949093619018,0.697,0.261,2.9479518525863e-29,"transit amplifying cell of large intestine","SUMO3"
"TMEM107.4",5.60059604466327e-34,0.417958769440808,0.399,0.106,3.29707089149327e-29,"transit amplifying cell of large intestine","TMEM107"
"LRRC37A4P",5.70897586086573e-34,1.12670133863718,0.245,0.05,3.36087408929166e-29,"transit amplifying cell of large intestine","LRRC37A4P"
"COX7A2L.4",5.77949412355068e-34,1.0945680063386,0.764,0.352,3.40238819053428e-29,"transit amplifying cell of large intestine","COX7A2L"
"MICU1.5",5.83019523014979e-34,0.709268837273359,0.524,0.165,3.43223593198918e-29,"transit amplifying cell of large intestine","MICU1"
"GATD3A",5.92112339340222e-34,1.20907526090732,0.26,0.054,3.48576534169589e-29,"transit amplifying cell of large intestine","GATD3A"
"FLVCR1",5.9298554303182e-34,0.893846057126775,0.24,0.047,3.49090589182833e-29,"transit amplifying cell of large intestine","FLVCR1"
"GMCL1.5",6.01259254952747e-34,0.373971228642269,0.476,0.139,3.53961323390682e-29,"transit amplifying cell of large intestine","GMCL1"
"TMEM11.4",6.13466817975545e-34,0.631656975597823,0.572,0.185,3.61147915742204e-29,"transit amplifying cell of large intestine","TMEM11"
"MRPL43.3",6.26090956064339e-34,0.791110512682446,0.663,0.239,3.68579745835076e-29,"transit amplifying cell of large intestine","MRPL43"
"HDGF.5",6.48216180638756e-34,0.867194823665848,0.822,0.362,3.81604865542035e-29,"transit amplifying cell of large intestine","HDGF"
"ACADSB.1",6.79134339881121e-34,1.19386524237628,0.356,0.093,3.99806385888016e-29,"transit amplifying cell of large intestine","ACADSB"
"ADD3.8",6.92075481864371e-34,0.908180610599618,0.736,0.297,4.07424836173555e-29,"transit amplifying cell of large intestine","ADD3"
"RBM42.4",6.94576867345231e-34,0.615799823841498,0.558,0.18,4.08897401806138e-29,"transit amplifying cell of large intestine","RBM42"
"H6PD.3",6.99501336260051e-34,0.73893999742936,0.341,0.084,4.11796436656292e-29,"transit amplifying cell of large intestine","H6PD"
"DDX52.3",7.41930027707826e-34,0.571796907682545,0.635,0.216,4.36774207311597e-29,"transit amplifying cell of large intestine","DDX52"
"M6PR.5",7.81066638347125e-34,0.333343135703384,0.591,0.191,4.59813929994953e-29,"transit amplifying cell of large intestine","M6PR"
"SLC25A35",7.93011344493152e-34,1.64952725096892,0.111,0.012,4.66845778503119e-29,"transit amplifying cell of large intestine","SLC25A35"
"TMEM143",8.25440161759253e-34,1.72955064123776,0.159,0.023,4.85936623227672e-29,"transit amplifying cell of large intestine","TMEM143"
"CASK.5",8.41866225936351e-34,0.611616833033191,0.582,0.192,4.9560664720873e-29,"transit amplifying cell of large intestine","CASK"
"SMIM4.3",8.48717573582411e-34,0.560062970460075,0.625,0.214,4.99640035567965e-29,"transit amplifying cell of large intestine","SMIM4"
"ETS2.9",8.67029626460193e-34,0.74035008857325,0.822,0.372,5.10420341097116e-29,"transit amplifying cell of large intestine","ETS2"
"PGGT1B.6",8.93508168787782e-34,0.877470731077256,0.438,0.127,5.26008258965367e-29,"transit amplifying cell of large intestine","PGGT1B"
"NBN.5",9.03529755618339e-34,0.408123092493099,0.442,0.126,5.31907967132516e-29,"transit amplifying cell of large intestine","NBN"
"TUBGCP4",9.08898132940094e-34,1.01323979282188,0.264,0.056,5.35068330861833e-29,"transit amplifying cell of large intestine","TUBGCP4"
"FAM221A",9.25829483946778e-34,1.03497401961311,0.269,0.058,5.45035817199468e-29,"transit amplifying cell of large intestine","FAM221A"
"GPA33.8",9.43951510528418e-34,0.884581642613055,0.615,0.219,5.5570425424808e-29,"transit amplifying cell of large intestine","GPA33"
"TECR.4",9.48061948566147e-34,0.900479455455476,0.779,0.341,5.58124069120891e-29,"transit amplifying cell of large intestine","TECR"
"CLDN3.9",9.48850933020154e-34,0.645941085451158,0.971,0.598,5.58588544268965e-29,"transit amplifying cell of large intestine","CLDN3"
"CBX3.2",9.49823743892897e-34,0.911638102696062,0.822,0.385,5.59161238029748e-29,"transit amplifying cell of large intestine","CBX3"
"PHF6.5",1.01842084695242e-33,0.4069992770145,0.389,0.103,5.99544352600892e-29,"transit amplifying cell of large intestine","PHF6"
"GPATCH4.5",1.03096459745737e-33,0.414957445472341,0.519,0.16,6.06928858523156e-29,"transit amplifying cell of large intestine","GPATCH4"
"GMPPB.6",1.04257227271957e-33,0.722027187648974,0.37,0.097,6.13762296950011e-29,"transit amplifying cell of large intestine","GMPPB"
"RTTN",1.09685755269254e-33,1.35721830992777,0.168,0.026,6.45720041270097e-29,"transit amplifying cell of large intestine","RTTN"
"PLSCR1.7",1.10173464576586e-33,0.801025807621967,0.726,0.283,6.4859118596236e-29,"transit amplifying cell of large intestine","PLSCR1"
"DNAJC9.8",1.12122315264331e-33,0.455792910835683,0.678,0.237,6.60064069961118e-29,"transit amplifying cell of large intestine","DNAJC9"
"SLC16A9.2",1.13749218230429e-33,1.31596561636885,0.26,0.055,6.69641647722533e-29,"transit amplifying cell of large intestine","SLC16A9"
"ANKRD26.4",1.15505195396411e-33,0.780905066922962,0.433,0.125,6.79979085298669e-29,"transit amplifying cell of large intestine","ANKRD26"
"PPP1CA.6",1.18757495018488e-33,1.16146877456512,0.75,0.346,6.99125373173836e-29,"transit amplifying cell of large intestine","PPP1CA"
"DPP8",1.19876602141002e-33,0.705445088534551,0.423,0.118,7.05713556804081e-29,"transit amplifying cell of large intestine","DPP8"
"ATG3.4",1.24744951434224e-33,0.584945770624873,0.639,0.222,7.34373529093277e-29,"transit amplifying cell of large intestine","ATG3"
"PEBP1.7",1.25352385579733e-33,1.17709747003017,0.808,0.557,7.37949493907888e-29,"transit amplifying cell of large intestine","PEBP1"
"BAG6.2",1.25352732653916e-33,0.631756118655636,0.51,0.158,7.37951537133605e-29,"transit amplifying cell of large intestine","BAG6"
"FAM111A.5",1.26077080896845e-33,0.949904598270651,0.365,0.096,7.42215775239728e-29,"transit amplifying cell of large intestine","FAM111A"
"RBBP9",1.27538003865788e-33,0.796398064449482,0.192,0.033,7.50816228757894e-29,"transit amplifying cell of large intestine","RBBP9"
"CTBP1.3",1.30638758034236e-33,0.501945202141107,0.582,0.191,7.69070368547549e-29,"transit amplifying cell of large intestine","CTBP1"
"NLE1",1.39681528553478e-33,1.1399407782122,0.183,0.03,8.22305158594325e-29,"transit amplifying cell of large intestine","NLE1"
"ISY1.4",1.44729526984456e-33,0.322523931016578,0.428,0.118,8.52022725357492e-29,"transit amplifying cell of large intestine","ISY1"
"ACP6",1.45680763585475e-33,1.27694694683491,0.221,0.042,8.57622655227691e-29,"transit amplifying cell of large intestine","ACP6"
"LSM8.6",1.47432999208332e-33,0.66583759167579,0.827,0.337,8.67938066339453e-29,"transit amplifying cell of large intestine","LSM8"
"CAMKMT",1.48352062618354e-33,0.976485040383894,0.245,0.05,8.73348592634252e-29,"transit amplifying cell of large intestine","CAMKMT"
"DPM1.5",1.50836916807333e-33,0.474680791513791,0.538,0.168,8.87976929244767e-29,"transit amplifying cell of large intestine","DPM1"
"VBP1.4",1.53078693954919e-33,0.619437132618795,0.558,0.181,9.0117427131261e-29,"transit amplifying cell of large intestine","VBP1"
"INTS7",1.54318387988327e-33,1.12471453229459,0.197,0.034,9.0847235008728e-29,"transit amplifying cell of large intestine","INTS7"
"TIPRL.3",1.54762305158797e-33,0.452619709982206,0.553,0.177,9.11085690469836e-29,"transit amplifying cell of large intestine","TIPRL"
"AMN.9",1.55299503730037e-33,0.915110094315454,0.779,0.325,9.14248178458725e-29,"transit amplifying cell of large intestine","AMN"
